provider_id,provider_name,provider_street_address,provider_city,provider_state,provider_zipcode,apc,hospital_referral_region,outpatient_services,average_estimated_submitted_charges,average_total_payments
330136,nonsb,One Atwell Road,Cooperstown,NY,13326,0377 - Level II Cardiac Imaging,NY - Albany,470,5923.6599149,1142.3684043
330136,nonsb,One Atwell Road,Cooperstown,NY,13326,0631 - Level 1 Examinations & Related Services,NY - Albany,638,60.343181818,40.383996865
330136,nonsb,One Atwell Road,Cooperstown,NY,13326,0632 - Level 2 Examinations & Related Services,NY - Albany,6140,72.001035831,107.79399186
330136,nonsb,One Atwell Road,Cooperstown,NY,13326,0634 - Hospital Clinic Visits,NY - Albany,96359,62.726033479,98.112890752
330136,nonsb,One Atwell Road,Cooperstown,NY,13326,0690 - Level I Electronic Analysis of Devices,NY - Albany,941,146.79781084,35.670669501
330136,nonsb,One Atwell Road,Cooperstown,NY,13326,0692 - Level II Electronic Analysis of Devices,NY - Albany,123,343.39414634,130.54617886
330136,nonsb,One Atwell Road,Cooperstown,NY,13326,0698 - Level II Eye Tests & Treatments,NY - Albany,87,150.91954023,95.666091954
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0015 - Level II Debridement & Destruction,NY - Albany,318,537.53003145,130.03022013
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0019 - Level I Excision/ Biopsy,NY - Albany,12,2200.425,309.705
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0020 - Level II Excision/ Biopsy,NY - Albany,42,4663.6778571,688.58642857
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0204 - Level I Nerve Injections,NY - Albany,53,664.78811321,170.77679245
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0206 - Level II Nerve Injections,NY - Albany,22,1026.9059091,318.25636364
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0207 - Level III Nerve Injections,NY - Albany,100,1891.8979,593.8118
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0265 - Level I Diagnostic and Screening Ultrasound,NY - Albany,415,336.08843373,80.102698795
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0267 - Level III Diagnostic and Screening Ultrasound,NY - Albany,330,839.82060606,160.80875758
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0269 - Level I Echocardiogram Without Contrast,NY - Albany,303,1173.4260726,371.94950495
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0270 - Level II Echocardiogram Without Contrast,NY - Albany,22,3865.5159091,506.58681818
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Albany,591,1772.6033841,231.96379019
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0369 - Level II Pulmonary Tests,NY - Albany,103,1292.7004854,207.3676699
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0377 - Level II Cardiac Imaging,NY - Albany,19,5073.0973684,1018.5294737
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0631 - Level 1 Examinations & Related Services,NY - Albany,46,315.19565217,48.540217391
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0632 - Level 2 Examinations & Related Services,NY - Albany,82,249.89792683,93.307073171
330153,nonsb,1101 Nott Street,Schenectady,NY,12308,0634 - Hospital Clinic Visits,NY - Albany,20308,278.19012064,85.511308844
330180,nonsb,2215 Burdett Avenue,Troy,NY,12180,0015 - Level II Debridement & Destruction,NY - Albany,24,282.75,114.47791667
330180,nonsb,2215 Burdett Avenue,Troy,NY,12180,0019 - Level I Excision/ Biopsy,NY - Albany,12,672.5,323.7825
330180,nonsb,2215 Burdett Avenue,Troy,NY,12180,0020 - Level II Excision/ Biopsy,NY - Albany,11,2229.4909091,603.58090909
330180,nonsb,2215 Burdett Avenue,Troy,NY,12180,0096 - Level II Noninvasive Physiologic Studies,NY - Albany,14,833.0,294.35785714
330180,nonsb,2215 Burdett Avenue,Troy,NY,12180,0204 - Level I Nerve Injections,NY - Albany,46,318.64130435,181.17673913
330180,nonsb,2215 Burdett Avenue,Troy,NY,12180,0207 - Level III Nerve Injections,NY - Albany,16,3604.5,586.28625
330180,nonsb,2215 Burdett Avenue,Troy,NY,12180,0265 - Level I Diagnostic and Screening Ultrasound,NY - Albany,103,780.17427184,78.806407767
330180,nonsb,2215 Burdett Avenue,Troy,NY,12180,0267 - Level III Diagnostic and Screening Ultrasound,NY - Albany,289,1275.9536332,140.79636678
330180,nonsb,2215 Burdett Avenue,Troy,NY,12180,0269 - Level I Echocardiogram Without Contrast,NY - Albany,240,3140.0041667,363.078875
330180,nonsb,2215 Burdett Avenue,Troy,NY,12180,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Albany,171,2034.0584795,250.93818713
330180,nonsb,2215 Burdett Avenue,Troy,NY,12180,0377 - Level II Cardiac Imaging,NY - Albany,202,5290.1673267,989.63267327
330180,nonsb,2215 Burdett Avenue,Troy,NY,12180,0631 - Level 1 Examinations & Related Services,NY - Albany,27,77.0,47.75
330180,nonsb,2215 Burdett Avenue,Troy,NY,12180,0632 - Level 2 Examinations & Related Services,NY - Albany,78,159.48717949,92.312948718
330180,nonsb,2215 Burdett Avenue,Troy,NY,12180,0634 - Hospital Clinic Visits,NY - Albany,12689,186.38286311,85.448803688
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0012 - Level I Debridement & Destruction,NY - Albany,48,169.95833333,62.749375
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0015 - Level II Debridement & Destruction,NY - Albany,1876,354.49976546,126.04369936
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0020 - Level II Excision/ Biopsy,NY - Albany,45,3136.3677778,713.45866667
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0073 - Level III Endoscopy Upper Airway,NY - Albany,32,828.9109375,1114.69625
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0204 - Level I Nerve Injections,NY - Albany,55,950.56018182,171.00072727
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0207 - Level III Nerve Injections,NY - Albany,344,2079.1869477,566.47636628
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0265 - Level I Diagnostic and Screening Ultrasound,NY - Albany,372,379.4516129,80.737580645
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0267 - Level III Diagnostic and Screening Ultrasound,NY - Albany,834,833.67821343,165.45268585
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0269 - Level I Echocardiogram Without Contrast,NY - Albany,1963,1248.5735099,374.69561895
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0270 - Level II Echocardiogram Without Contrast,NY - Albany,38,2004.425,509.57736842
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0369 - Level II Pulmonary Tests,NY - Albany,161,674.80745342,211.23770186
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0377 - Level II Cardiac Imaging,NY - Albany,473,3666.0015645,999.23617336
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0631 - Level 1 Examinations & Related Services,NY - Albany,33,30.0,48.105757576
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0632 - Level 2 Examinations & Related Services,NY - Albany,71,165.04225352,92.700422535
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0634 - Hospital Clinic Visits,NY - Albany,36174,111.37320672,87.185140432
330191,nonsb,100 Park Street,Glens Falls,NY,12801,0690 - Level I Electronic Analysis of Devices,NY - Albany,797,112.56712673,31.580727729
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0012 - Level I Debridement & Destruction,NY - Albany,70,155.84285714,83.368428571
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0015 - Level II Debridement & Destruction,NY - Albany,328,177.42987805,127.03393293
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0019 - Level I Excision/ Biopsy,NY - Albany,33,899.70939394,303.76575758
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0020 - Level II Excision/ Biopsy,NY - Albany,38,2613.9823684,657.11
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0203 - Level IV Nerve Injections,NY - Albany,70,5179.2867143,1304.3428571
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0204 - Level I Nerve Injections,NY - Albany,164,622.24792683,185.175
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0206 - Level II Nerve Injections,NY - Albany,18,2999.1072222,313.79444444
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0207 - Level III Nerve Injections,NY - Albany,847,3157.9762692,499.81589138
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0265 - Level I Diagnostic and Screening Ultrasound,NY - Albany,278,768.94964029,76.073057554
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0267 - Level III Diagnostic and Screening Ultrasound,NY - Albany,398,1204.6176382,153.16100503
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0269 - Level I Echocardiogram Without Contrast,NY - Albany,474,3404.6655274,368.30293249
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0270 - Level II Echocardiogram Without Contrast,NY - Albany,23,3466.9608696,510.48608696
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Albany,491,2922.388778,250.24955193
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0369 - Level II Pulmonary Tests,NY - Albany,240,1163.7656667,208.10079167
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0377 - Level II Cardiac Imaging,NY - Albany,162,3679.9433951,1007.2766667
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0634 - Hospital Clinic Visits,NY - Albany,27143,174.73707696,85.654805659
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0690 - Level I Electronic Analysis of Devices,NY - Albany,80,96.8125,31.259875
330222,nonsb,211 Church Street,Saratoga Springs,NY,12866,0692 - Level II Electronic Analysis of Devices,NY - Albany,14,293.42857143,115.09
330224,nonsb,105 Mary's Avenue,Kingston,NY,12401,0265 - Level I Diagnostic and Screening Ultrasound,NY - Albany,398,293.56532663,96.369648241
330224,nonsb,105 Mary's Avenue,Kingston,NY,12401,0369 - Level II Pulmonary Tests,NY - Albany,192,912.77604167,248.14385417
330224,nonsb,105 Mary's Avenue,Kingston,NY,12401,0634 - Hospital Clinic Visits,NY - Albany,15,189.22333333,95.914666667
330232,nonsb,1300 Massachusetts Avenue,Troy,NY,12180,0015 - Level II Debridement & Destruction,NY - Albany,232,140.11681034,124.87142241
330232,nonsb,1300 Massachusetts Avenue,Troy,NY,12180,0265 - Level I Diagnostic and Screening Ultrasound,NY - Albany,184,358.24456522,80.816032609
330232,nonsb,1300 Massachusetts Avenue,Troy,NY,12180,0267 - Level III Diagnostic and Screening Ultrasound,NY - Albany,285,1254.5829474,147.54649123
330232,nonsb,1300 Massachusetts Avenue,Troy,NY,12180,0269 - Level I Echocardiogram Without Contrast,NY - Albany,232,3281.0362069,363.7574569
330232,nonsb,1300 Massachusetts Avenue,Troy,NY,12180,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Albany,106,3740.8584906,248.86943396
330232,nonsb,1300 Massachusetts Avenue,Troy,NY,12180,0369 - Level II Pulmonary Tests,NY - Albany,52,1283.3861538,201.93057692
330232,nonsb,1300 Massachusetts Avenue,Troy,NY,12180,0377 - Level II Cardiac Imaging,NY - Albany,77,4089.0648052,997.15142857
330232,nonsb,1300 Massachusetts Avenue,Troy,NY,12180,0631 - Level 1 Examinations & Related Services,NY - Albany,79,46.075949367,36.265822785
330232,nonsb,1300 Massachusetts Avenue,Troy,NY,12180,0632 - Level 2 Examinations & Related Services,NY - Albany,120,531.33333333,93.184666667
330232,nonsb,1300 Massachusetts Avenue,Troy,NY,12180,0634 - Hospital Clinic Visits,NY - Albany,22873,222.87260219,84.939402352
330268,nonsb,178 Grandview Drive,Cobleskill,NY,12043,0012 - Level I Debridement & Destruction,NY - Albany,21,75.545714286,85.084761905
330268,nonsb,178 Grandview Drive,Cobleskill,NY,12043,0015 - Level II Debridement & Destruction,NY - Albany,119,183.06016807,135.07159664
330268,nonsb,178 Grandview Drive,Cobleskill,NY,12043,0204 - Level I Nerve Injections,NY - Albany,132,218.36234848,190.70545455
330268,nonsb,178 Grandview Drive,Cobleskill,NY,12043,0207 - Level III Nerve Injections,NY - Albany,73,1273.1523288,545.82452055
330268,nonsb,178 Grandview Drive,Cobleskill,NY,12043,0265 - Level I Diagnostic and Screening Ultrasound,NY - Albany,82,580.87646341,84.84097561
330268,nonsb,178 Grandview Drive,Cobleskill,NY,12043,0267 - Level III Diagnostic and Screening Ultrasound,NY - Albany,189,963.99169312,176.44804233
330268,nonsb,178 Grandview Drive,Cobleskill,NY,12043,0269 - Level I Echocardiogram Without Contrast,NY - Albany,298,2249.8659732,396.49627517
330268,nonsb,178 Grandview Drive,Cobleskill,NY,12043,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Albany,131,3122.639313,262.68610687
330268,nonsb,178 Grandview Drive,Cobleskill,NY,12043,0369 - Level II Pulmonary Tests,NY - Albany,57,551.24649123,226.28491228
330268,nonsb,178 Grandview Drive,Cobleskill,NY,12043,0632 - Level 2 Examinations & Related Services,NY - Albany,466,33.30360515,100.62811159
330268,nonsb,178 Grandview Drive,Cobleskill,NY,12043,0634 - Hospital Clinic Visits,NY - Albany,4704,90.997210884,90.85422619
330268,nonsb,178 Grandview Drive,Cobleskill,NY,12043,0690 - Level I Electronic Analysis of Devices,NY - Albany,150,125.07073333,32.904933333
330276,nonsb,99 East State Street,Gloversville,NY,12078,0012 - Level I Debridement & Destruction,NY - Albany,78,180.64102564,83.045
330276,nonsb,99 East State Street,Gloversville,NY,12078,0015 - Level II Debridement & Destruction,NY - Albany,267,255.13483146,124.52318352
330276,nonsb,99 East State Street,Gloversville,NY,12078,0204 - Level I Nerve Injections,NY - Albany,29,945.12862069,182.94862069
330276,nonsb,99 East State Street,Gloversville,NY,12078,0207 - Level III Nerve Injections,NY - Albany,195,1207.9389744,486.55897436
330276,nonsb,99 East State Street,Gloversville,NY,12078,0265 - Level I Diagnostic and Screening Ultrasound,NY - Albany,155,925.01180645,83.537677419
330276,nonsb,99 East State Street,Gloversville,NY,12078,0267 - Level III Diagnostic and Screening Ultrasound,NY - Albany,190,1246.0934211,162.79731579
330276,nonsb,99 East State Street,Gloversville,NY,12078,0269 - Level I Echocardiogram Without Contrast,NY - Albany,159,1733.7927673,369.67660377
330276,nonsb,99 East State Street,Gloversville,NY,12078,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Albany,332,3018.8939458,259.29123494
330276,nonsb,99 East State Street,Gloversville,NY,12078,0369 - Level II Pulmonary Tests,NY - Albany,131,1598.3683206,207.4521374
330276,nonsb,99 East State Street,Gloversville,NY,12078,0377 - Level II Cardiac Imaging,NY - Albany,46,5191.1667391,1004.72
330276,nonsb,99 East State Street,Gloversville,NY,12078,0631 - Level 1 Examinations & Related Services,NY - Albany,423,87.445531915,44.634799054
330276,nonsb,99 East State Street,Gloversville,NY,12078,0632 - Level 2 Examinations & Related Services,NY - Albany,237,256.11063291,92.448227848
330276,nonsb,99 East State Street,Gloversville,NY,12078,0634 - Hospital Clinic Visits,NY - Albany,12914,123.85179418,84.454028186
330386,nonsb,68 Harris Bushville Road,Harris,NY,12742,0015 - Level II Debridement & Destruction,NY - Albany,308,1911.3384091,176.25136364
330386,nonsb,68 Harris Bushville Road,Harris,NY,12742,0020 - Level II Excision/ Biopsy,NY - Albany,13,3941.1746154,1058.01
330386,nonsb,68 Harris Bushville Road,Harris,NY,12742,0265 - Level I Diagnostic and Screening Ultrasound,NY - Albany,56,391.78035714,117.525
330386,nonsb,68 Harris Bushville Road,Harris,NY,12742,0267 - Level III Diagnostic and Screening Ultrasound,NY - Albany,300,753.85016667,239.38393333
330386,nonsb,68 Harris Bushville Road,Harris,NY,12742,0269 - Level I Echocardiogram Without Contrast,NY - Albany,317,988.10772871,537.48536278
330386,nonsb,68 Harris Bushville Road,Harris,NY,12742,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Albany,323,1834.7342105,368.17043344
330386,nonsb,68 Harris Bushville Road,Harris,NY,12742,0377 - Level II Cardiac Imaging,NY - Albany,66,2945.8795455,1437.7815152
330386,nonsb,68 Harris Bushville Road,Harris,NY,12742,0632 - Level 2 Examinations & Related Services,NY - Albany,11,816.0,136.03
330386,nonsb,68 Harris Bushville Road,Harris,NY,12742,0634 - Hospital Clinic Visits,NY - Albany,1018,329.77123772,122.96237721
330044,nonsb,1656 Champlin Avenue,Utica,NY,13503,0012 - Level I Debridement & Destruction,NY - Elmira,16,29.9775,85.524375
330044,nonsb,1656 Champlin Avenue,Utica,NY,13503,0015 - Level II Debridement & Destruction,NY - Elmira,65,232.40661538,134.086
330044,nonsb,1656 Champlin Avenue,Utica,NY,13503,0019 - Level I Excision/ Biopsy,NY - Elmira,41,131.24560976,311.61487805
330044,nonsb,1656 Champlin Avenue,Utica,NY,13503,0020 - Level II Excision/ Biopsy,NY - Elmira,52,2360.5213462,742.1475
330044,nonsb,1656 Champlin Avenue,Utica,NY,13503,0204 - Level I Nerve Injections,NY - Elmira,148,166.56844595,174.85371622
330044,nonsb,1656 Champlin Avenue,Utica,NY,13503,0265 - Level I Diagnostic and Screening Ultrasound,NY - Elmira,444,598.21396396,82.942184685
330044,nonsb,1656 Champlin Avenue,Utica,NY,13503,0267 - Level III Diagnostic and Screening Ultrasound,NY - Elmira,817,750.84872705,168.81494492
330044,nonsb,1656 Champlin Avenue,Utica,NY,13503,0269 - Level I Echocardiogram Without Contrast,NY - Elmira,253,2747.8692095,381.61581028
330044,nonsb,1656 Champlin Avenue,Utica,NY,13503,0369 - Level II Pulmonary Tests,NY - Elmira,193,1176.0656995,213.34528497
330044,nonsb,1656 Champlin Avenue,Utica,NY,13503,0377 - Level II Cardiac Imaging,NY - Elmira,33,5332.7645455,991.86181818
330044,nonsb,1656 Champlin Avenue,Utica,NY,13503,0631 - Level 1 Examinations & Related Services,NY - Elmira,96,11.43,48.944791667
330044,nonsb,1656 Champlin Avenue,Utica,NY,13503,0632 - Level 2 Examinations & Related Services,NY - Elmira,120,48.303666667,86.425333333
330044,nonsb,1656 Champlin Avenue,Utica,NY,13503,0634 - Hospital Clinic Visits,NY - Elmira,20370,105.99273196,89.12438488
330090,nonsb,600 Roe Avenue,Elmira,NY,14905,0020 - Level II Excision/ Biopsy,NY - Elmira,39,2469.0879487,735.71871795
330090,nonsb,600 Roe Avenue,Elmira,NY,14905,0265 - Level I Diagnostic and Screening Ultrasound,NY - Elmira,277,310.3133574,81.582238267
330090,nonsb,600 Roe Avenue,Elmira,NY,14905,0267 - Level III Diagnostic and Screening Ultrasound,NY - Elmira,703,893.5572404,165.90257468
330090,nonsb,600 Roe Avenue,Elmira,NY,14905,0269 - Level I Echocardiogram Without Contrast,NY - Elmira,1119,1768.1307685,376.09509383
330090,nonsb,600 Roe Avenue,Elmira,NY,14905,0270 - Level II Echocardiogram Without Contrast,NY - Elmira,94,2685.6776596,512.95893617
330090,nonsb,600 Roe Avenue,Elmira,NY,14905,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,NY - Elmira,511,3099.2778082,253.48054795
330090,nonsb,600 Roe Avenue,Elmira,NY,14905,0369 - Level II Pulmonary Tests,NY - Elmira,84,952.3102381,208.65261905
330090,nonsb,600 Roe Avenue,Elmira,NY,14905,0377 - Level II Cardiac Imaging,NY - Elmira,717,4628.8987308,1006.4508229
330090,nonsb,600 Roe Avenue,Elmira,NY,14905,0690 - Level I Electronic Analysis of Devices,NY - Elmira,12,270.15333333,31.86
330108,nonsb,555 St Joseph's Blvd,Elmira,NY,14902,0265 - Level I Diagnostic and Screening Ultrasound,NY - Elmira,19,407.13789474,80.717894737
