provider_id,provider_name,provider_street_address,provider_city,provider_state,provider_zipcode,drg_definition,hospital_referral_region_description,total_discharges,average_covered_charges,average_total_payments,average_medicare_payments
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,NY - Bronx,57,186273.65,54823.25,49624.98
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,NY - Bronx,70,102195.0,28334.51,25317.49
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,216 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W MCC,NY - Bronx,21,370748.57,101053.43,93913.67
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,219 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC,NY - Bronx,45,271041.58,80929.29,76042.78
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,220 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,NY - Bronx,15,165387.47,59947.2,49130.4
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,227 - CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W/O MCC,NY - Bronx,14,169254.07,59508.93,55680.43
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,233 - CORONARY BYPASS W CARDIAC CATH W MCC,NY - Bronx,21,216271.29,75018.67,70635.33
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,234 - CORONARY BYPASS W CARDIAC CATH W/O MCC,NY - Bronx,14,168990.21,53684.57,49979.64
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,235 - CORONARY BYPASS W/O CARDIAC CATH W MCC,NY - Bronx,19,210867.74,60180.74,55558.84
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,236 - CORONARY BYPASS W/O CARDIAC CATH W/O MCC,NY - Bronx,15,126433.4,41592.67,38631.2
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,237 - MAJOR CARDIOVASC PROCEDURES W MCC,NY - Bronx,43,212965.28,57270.37,52279.33
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,NY - Bronx,39,127035.15,38988.77,35769.59
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,239 - AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W MCC,NY - Bronx,24,166793.92,49047.96,43965.79
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,240 - AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W CC,NY - Bronx,21,94485.24,30265.62,27129.9
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,242 - PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,NY - Bronx,11,166008.91,42453.09,38278.18
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,NY - Bronx,17,88945.88,30825.12,28510.82
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,NY - Bronx,20,80010.85,25275.65,23330.0
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,NY - Bronx,56,104784.86,37840.34,34859.93
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,NY - Bronx,80,52985.94,24936.44,21893.88
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,250 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W MCC,NY - Bronx,18,178524.11,38081.28,34091.83
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,NY - Bronx,33,82354.0,24756.27,21752.33
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,252 - OTHER VASCULAR PROCEDURES W MCC,NY - Bronx,92,135808.5,38851.21,34676.03
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,253 - OTHER VASCULAR PROCEDURES W CC,NY - Bronx,75,122753.39,30804.32,27158.72
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,NY - Bronx,11,74674.09,21592.27,19172.55
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,264 - OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,NY - Bronx,44,257395.32,46677.43,37626.61
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,266 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT W MCC,NY - Bronx,13,255039.46,93815.62,89358.0
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,267 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT W/O MCC,NY - Bronx,16,159237.63,67206.31,65273.13
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",NY - Bronx,63,95558.87,22146.73,19255.56
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",NY - Bronx,39,66768.46,14413.72,12210.9
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",NY - Bronx,13,45896.54,11614.62,9743.15
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",NY - Bronx,46,160571.17,30521.17,25782.22
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",NY - Bronx,103,75566.25,16734.41,14174.27
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,291 - HEART FAILURE & SHOCK W MCC,NY - Bronx,357,97329.77,21326.27,17788.42
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,292 - HEART FAILURE & SHOCK W CC,NY - Bronx,316,67712.36,15021.27,12066.98
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,293 - HEART FAILURE & SHOCK W/O CC/MCC,NY - Bronx,87,45407.32,11202.87,9123.09
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,299 - PERIPHERAL VASCULAR DISORDERS W MCC,NY - Bronx,59,95001.14,19981.95,16479.37
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,300 - PERIPHERAL VASCULAR DISORDERS W CC,NY - Bronx,104,58609.29,14821.9,11923.67
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,NY - Bronx,25,42433.32,10668.68,8619.52
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,302 - ATHEROSCLEROSIS W MCC,NY - Bronx,11,51316.18,14805.82,12896.82
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,303 - ATHEROSCLEROSIS W/O MCC,NY - Bronx,50,45841.66,10385.74,8474.16
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,305 - HYPERTENSION W/O MCC,NY - Bronx,30,35364.77,10569.17,8149.73
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,306 - CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,NY - Bronx,22,84507.41,18860.77,16138.14
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,307 - CARDIAC CONGENITAL & VALVULAR DISORDERS W/O MCC,NY - Bronx,13,41170.92,11768.62,10001.54
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,NY - Bronx,100,91803.68,18069.09,15149.16
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,NY - Bronx,128,55655.28,12185.18,10078.35
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,NY - Bronx,89,42293.0,9676.54,7775.66
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,312 - SYNCOPE & COLLAPSE,NY - Bronx,289,47141.25,11780.07,9594.89
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,313 - CHEST PAIN,NY - Bronx,226,39017.54,10232.47,8403.91
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NY - Bronx,118,114361.62,25768.37,22059.91
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NY - Bronx,51,52831.0,14270.27,11744.33
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,316 - OTHER CIRCULATORY SYSTEM DIAGNOSES W/O CC/MCC,NY - Bronx,14,41047.71,10372.43,8329.07
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"326 - STOMACH, ESOPHAGEAL & DUODENAL PROC W MCC",NY - Bronx,16,201158.38,57153.44,52533.44
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NY - Bronx,42,203695.86,56096.31,50627.86
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NY - Bronx,36,124884.53,30541.81,26306.58
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,331 - MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,NY - Bronx,19,60367.26,20561.68,18032.84
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,335 - PERITONEAL ADHESIOLYSIS W MCC,NY - Bronx,12,184900.83,46434.92,41873.58
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,356 - OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W MCC,NY - Bronx,21,191563.52,49640.29,40445.95
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,371 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,NY - Bronx,37,102229.54,23971.0,20790.68
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NY - Bronx,23,76682.35,15996.3,13002.43
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,373 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W/O CC/MCC,NY - Bronx,14,57563.71,13074.79,10797.5
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,374 - DIGESTIVE MALIGNANCY W MCC,NY - Bronx,30,100095.27,24703.6,21097.73
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,375 - DIGESTIVE MALIGNANCY W CC,NY - Bronx,49,77491.04,17291.41,14002.24
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,377 - G.I. HEMORRHAGE W MCC,NY - Bronx,152,82733.42,22586.57,19899.27
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,378 - G.I. HEMORRHAGE W CC,NY - Bronx,190,50442.12,14520.76,12188.47
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,379 - G.I. HEMORRHAGE W/O CC/MCC,NY - Bronx,42,32232.64,10700.83,8797.88
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,386 - INFLAMMATORY BOWEL DISEASE W CC,NY - Bronx,16,43846.5,14550.5,12343.19
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,388 - G.I. OBSTRUCTION W MCC,NY - Bronx,21,66048.1,20564.67,17926.48
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,389 - G.I. OBSTRUCTION W CC,NY - Bronx,41,54610.54,13519.83,11006.95
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,390 - G.I. OBSTRUCTION W/O CC/MCC,NY - Bronx,28,38579.68,10376.14,8366.07
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",NY - Bronx,134,64431.99,16908.96,14370.66
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",NY - Bronx,364,42416.2,11712.27,9606.62
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,393 - OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,NY - Bronx,64,106861.88,23769.81,19958.41
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,NY - Bronx,73,50333.29,14123.93,11876.48
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,395 - OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,NY - Bronx,19,37056.42,10947.63,8856.58
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"405 - PANCREAS, LIVER & SHUNT PROCEDURES W MCC",NY - Bronx,12,252323.5,61023.83,55122.25
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"406 - PANCREAS, LIVER & SHUNT PROCEDURES W CC",NY - Bronx,13,122478.62,41641.54,25384.85
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,NY - Bronx,19,79148.16,21328.79,18614.32
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,NY - Bronx,12,56055.75,16515.5,14585.75
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,432 - CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,NY - Bronx,33,107210.97,20908.64,17099.15
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,433 - CIRRHOSIS & ALCOHOLIC HEPATITIS W CC,NY - Bronx,12,64810.0,14131.5,11322.67
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,435 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,NY - Bronx,35,84892.37,23164.09,19635.17
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,436 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,NY - Bronx,15,62772.47,15653.73,12952.93
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,438 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,NY - Bronx,17,112979.94,23002.0,19257.12
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,NY - Bronx,38,53164.0,14092.74,11290.29
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"441 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",NY - Bronx,81,90016.99,23798.17,20849.53
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"442 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",NY - Bronx,36,75458.92,14128.36,11558.81
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,444 - DISORDERS OF THE BILIARY TRACT W MCC,NY - Bronx,17,101730.24,22067.06,18455.24
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,445 - DISORDERS OF THE BILIARY TRACT W CC,NY - Bronx,25,54077.6,15377.44,12811.4
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,446 - DISORDERS OF THE BILIARY TRACT W/O CC/MCC,NY - Bronx,13,39058.08,11912.38,9744.0
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,NY - Bronx,24,133905.38,45147.29,39133.0
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,NY - Bronx,14,107576.79,32531.0,29840.36
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,NY - Bronx,220,66961.47,25570.7,21972.33
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,473 - CERVICAL SPINAL FUSION W/O CC/MCC,NY - Bronx,16,68089.88,24927.38,22758.94
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,NY - Bronx,18,144942.56,35853.56,32234.89
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NY - Bronx,66,67920.2,23142.82,20663.58
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,NY - Bronx,13,57943.08,20466.23,18108.38
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,483 - MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,NY - Bronx,13,59730.0,27829.77,26088.69
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,536 - FRACTURES OF HIP & PELVIS W/O MCC,NY - Bronx,22,38248.77,11351.0,9159.77
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,542 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,NY - Bronx,15,91581.73,24988.53,21475.47
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,NY - Bronx,19,89952.63,16764.26,13349.0
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,545 - CONNECTIVE TISSUE DISORDERS W MCC,NY - Bronx,19,159307.0,32313.21,27941.89
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,546 - CONNECTIVE TISSUE DISORDERS W CC,NY - Bronx,14,52304.93,15318.79,13442.0
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,551 - MEDICAL BACK PROBLEMS W MCC,NY - Bronx,31,95892.29,21564.16,18138.74
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,552 - MEDICAL BACK PROBLEMS W/O MCC,NY - Bronx,124,43929.54,13132.17,10646.09
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,553 - BONE DISEASES & ARTHROPATHIES W MCC,NY - Bronx,16,43422.63,16465.63,14196.69
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,554 - BONE DISEASES & ARTHROPATHIES W/O MCC,NY - Bronx,59,38046.46,12002.86,9451.46
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,555 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC,NY - Bronx,13,59852.85,17121.69,15090.77
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,556 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,NY - Bronx,59,38986.78,11658.37,9453.29
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"558 - TENDONITIS, MYOSITIS & BURSITIS W/O MCC",NY - Bronx,35,48824.54,13103.57,10600.4
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"562 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",NY - Bronx,13,67069.08,18204.0,15676.15
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",NY - Bronx,47,43392.57,12445.83,9877.55
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,564 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,NY - Bronx,11,54405.09,19234.91,16310.18
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,565 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,NY - Bronx,14,65762.93,13641.0,10846.14
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"579 - OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",NY - Bronx,11,86727.82,28794.55,25000.45
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,592 - SKIN ULCERS W MCC,NY - Bronx,12,67872.25,19467.25,16740.75
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,593 - SKIN ULCERS W CC,NY - Bronx,13,44113.54,14368.31,11935.92
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,596 - MAJOR SKIN DISORDERS W/O MCC,NY - Bronx,16,45413.38,15673.44,10981.5
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,602 - CELLULITIS W MCC,NY - Bronx,54,71519.06,19731.28,16508.61
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,603 - CELLULITIS W/O MCC,NY - Bronx,163,44586.36,13081.37,10444.61
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"605 - TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",NY - Bronx,33,34648.12,11742.91,9842.55
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,607 - MINOR SKIN DISORDERS W/O MCC,NY - Bronx,37,40630.27,11735.89,10041.49
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"617 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC",NY - Bronx,17,102460.0,29801.29,19154.65
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,620 - O.R. PROCEDURES FOR OBESITY W CC,NY - Bronx,11,49905.73,22398.55,20169.0
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,621 - O.R. PROCEDURES FOR OBESITY W/O CC/MCC,NY - Bronx,16,29956.38,18961.88,17212.5
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,637 - DIABETES W MCC,NY - Bronx,56,69855.46,18880.7,15695.71
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,638 - DIABETES W CC,NY - Bronx,128,44121.27,12805.96,10378.84
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,639 - DIABETES W/O CC/MCC,NY - Bronx,28,29137.71,10219.82,8422.82
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NY - Bronx,152,60909.61,15958.33,13542.23
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NY - Bronx,138,43917.35,11540.91,9406.21
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,643 - ENDOCRINE DISORDERS W MCC,NY - Bronx,14,114590.64,23723.57,19286.21
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,644 - ENDOCRINE DISORDERS W CC,NY - Bronx,14,64153.57,15283.57,12558.5
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,652 - KIDNEY TRANSPLANT,NY - Bronx,101,257115.14,40276.56,33568.73
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,656 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,NY - Bronx,20,104575.7,39348.05,35865.0
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,NY - Bronx,12,120471.92,25521.83,21467.33
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,659 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,NY - Bronx,17,176597.29,39930.06,35143.82
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,NY - Bronx,13,72559.46,21736.31,18910.31
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,669 - TRANSURETHRAL PROCEDURES W CC,NY - Bronx,12,83671.92,18478.25,15317.58
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,NY - Bronx,31,145924.35,42725.94,35930.9
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,682 - RENAL FAILURE W MCC,NY - Bronx,204,81817.27,20518.73,17303.33
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,683 - RENAL FAILURE W CC,NY - Bronx,198,60020.37,14309.19,11690.23
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,684 - RENAL FAILURE W/O CC/MCC,NY - Bronx,17,35632.47,10391.76,8546.24
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,NY - Bronx,122,57508.61,15787.84,13073.74
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,NY - Bronx,242,49036.12,12426.29,9952.28
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,NY - Bronx,20,50543.9,11505.5,9299.5
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,696 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,NY - Bronx,21,40461.19,11281.05,8694.67
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,NY - Bronx,90,100741.77,20809.71,17738.11
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,NY - Bronx,80,56269.14,15118.86,11947.1
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,NY - Bronx,13,113200.0,28157.0,24637.62
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,NY - Bronx,33,72241.42,17004.12,14408.67
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,811 - RED BLOOD CELL DISORDERS W MCC,NY - Bronx,90,70035.57,17898.18,15166.92
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,812 - RED BLOOD CELL DISORDERS W/O MCC,NY - Bronx,148,57578.52,13200.73,10262.49
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,840 - LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,NY - Bronx,15,176656.2,38729.33,33730.4
330059,nonsb,111 EAST 210TH STREET,BRONX,NY,10467,841 - LYMPHOMA & NON-ACUTE LEUKEMIA W CC,NY - Bronx,17,78103.35,20776.24,17785.59
